"export-plot data (NetLogo 6.1.1)"
"Chapter_5_Butterfly_Movement.nlogo"
"07/15/2022 08:58:18:592 -0500"

"MODEL SETTINGS"
"probability"
"0.3"

"""Corridor Width"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","2190","0","845","true","""turtles""","false","1"

"pen name","pen down?","mode","interval","color","x"
"""turtles""","true","0","1","0","1999"

"""turtles"""
"x","y","color","pen down?"
"0","390.5305036907748","0","true"
"1","390.5305036907748","0","true"
"2","593.9350666746356","0","true"
"3","593.9350666746353","0","true"
"4","645.3463089585664","0","true"
"5","645.3463089585663","0","true"
"6","690.8983332483105","0","true"
"7","690.8983332483105","0","true"
"8","720.427439617454","0","true"
"9","720.4274396174538","0","true"
"10","739.518638736334","0","true"
"11","739.5186387363342","0","true"
"12","749.1895209558784","0","true"
"13","749.189520955879","0","true"
"14","751.6926092639388","0","true"
"15","751.6926092639386","0","true"
"16","749.2912866324579","0","true"
"17","749.2912866324583","0","true"
"18","753.6131566544882","0","true"
"19","753.6131566544874","0","true"
"20","758.1781125459387","0","true"
"21","758.1781125459393","0","true"
"22","758.3269170450383","0","true"
"23","758.3269170450386","0","true"
"24","768.4820006285602","0","true"
"25","768.4820006285611","0","true"
"26","767.591828038023","0","true"
"27","767.5918280380231","0","true"
"28","767.6069188736691","0","true"
"29","767.6069188736678","0","true"
"30","760.6437840404195","0","true"
"31","760.6437840404197","0","true"
"32","762.0758342658","0","true"
"33","762.0758342657995","0","true"
"34","760.3581393458546","0","true"
"35","760.3581393458554","0","true"
"36","758.3959044899811","0","true"
"37","758.3959044899815","0","true"
"38","754.2011197256807","0","true"
"39","754.2011197256801","0","true"
"40","749.9760879324317","0","true"
"41","749.9760879324319","0","true"
"42","743.5565797000197","0","true"
"43","743.5565797000198","0","true"
"44","742.3156794605327","0","true"
"45","742.3156794605327","0","true"
"46","737.1736195660094","0","true"
"47","737.173619566009","0","true"
"48","732.6295041568408","0","true"
"49","732.6295041568404","0","true"
"50","729.3980293553701","0","true"
"51","729.3980293553702","0","true"
"52","720.718250288985","0","true"
"53","720.7182502889842","0","true"
"54","716.5134747972985","0","true"
"55","716.513474797298","0","true"
"56","708.5240663329557","0","true"
"57","708.5240663329554","0","true"
"58","702.8663591822301","0","true"
"59","702.8663591822304","0","true"
"60","697.639221363944","0","true"
"61","697.639221363944","0","true"
"62","690.7654103752345","0","true"
"63","690.765410375235","0","true"
"64","684.189084255495","0","true"
"65","684.1890842554951","0","true"
"66","678.3592355053129","0","true"
"67","678.3592355053129","0","true"
"68","668.153707841304","0","true"
"69","668.1537078413032","0","true"
"70","661.4274649667138","0","true"
"71","661.427464966714","0","true"
"72","651.5918962724572","0","true"
"73","651.5918962724566","0","true"
"74","643.7138621748923","0","true"
"75","643.7138621748921","0","true"
"76","637.506293745049","0","true"
"77","637.5062937450493","0","true"
"78","629.5629292830525","0","true"
"79","629.5629292830531","0","true"
"80","624.1554688332343","0","true"
"81","624.1554688332338","0","true"
"82","616.4541214808345","0","true"
"83","616.4541214808348","0","true"
"84","613.6152057755435","0","true"
"85","613.6152057755443","0","true"
"86","607.5514262436666","0","true"
"87","607.5514262436666","0","true"
"88","601.8919684977218","0","true"
"89","601.8919684977217","0","true"
"90","595.7259956619733","0","true"
"91","595.725995661973","0","true"
"92","591.710474833333","0","true"
"93","591.7104748333331","0","true"
"94","587.2229273939015","0","true"
"95","587.2229273939016","0","true"
"96","583.1816206412668","0","true"
"97","583.1816206412664","0","true"
"98","578.1144673138824","0","true"
"99","578.1144673138821","0","true"
"100","573.7083699692877","0","true"
"101","573.7083699692877","0","true"
"102","567.8918746572826","0","true"
"103","567.8918746572834","0","true"
"104","563.9958261127674","0","true"
"105","563.9958261127672","0","true"
"106","559.832925339008","0","true"
"107","559.8329253390087","0","true"
"108","556.1426146380514","0","true"
"109","556.1426146380508","0","true"
"110","551.3879468707881","0","true"
"111","551.3879468707876","0","true"
"112","546.8038469996768","0","true"
"113","546.8038469996765","0","true"
"114","542.4624344007541","0","true"
"115","542.4624344007547","0","true"
"116","538.6397253358299","0","true"
"117","538.6397253358297","0","true"
"118","535.3967307409356","0","true"
"119","535.3967307409356","0","true"
"120","529.7776127953866","0","true"
"121","529.7776127953865","0","true"
"122","525.8075415358013","0","true"
"123","525.8075415358009","0","true"
"124","522.3711393543268","0","true"
"125","522.3711393543261","0","true"
"126","517.6539269509557","0","true"
"127","517.6539269509557","0","true"
"128","512.8315394269499","0","true"
"129","512.8315394269489","0","true"
"130","510.1711198999163","0","true"
"131","510.1711198999152","0","true"
"132","505.81112709475804","0","true"
"133","505.8111270947581","0","true"
"134","503.31635658864957","0","true"
"135","503.31635658864917","0","true"
"136","500.0146070328276","0","true"
"137","500.01460703282805","0","true"
"138","496.1898566357892","0","true"
"139","496.1898566357887","0","true"
"140","492.91644869832214","0","true"
"141","492.91644869832265","0","true"
"142","490.8124364455003","0","true"
"143","490.81243644549977","0","true"
"144","487.99175761656375","0","true"
"145","487.99175761656375","0","true"
"146","485.0600541224191","0","true"
"147","485.0600541224193","0","true"
"148","482.13971506743155","0","true"
"149","482.13971506743115","0","true"
"150","477.3912810301486","0","true"
"151","477.3912810301487","0","true"
"152","474.62242177377186","0","true"
"153","474.62242177377215","0","true"
"154","473.070004426429","0","true"
"155","473.07000442642897","0","true"
"156","470.60207307761004","0","true"
"157","470.60207307761016","0","true"
"158","467.6495849048095","0","true"
"159","467.64958490480893","0","true"
"160","465.6276429871766","0","true"
"161","465.62764298717633","0","true"
"162","463.0562687084092","0","true"
"163","463.0562687084086","0","true"
"164","461.4411448816336","0","true"
"165","461.4411448816338","0","true"
"166","459.05315886614954","0","true"
"167","459.05315886614915","0","true"
"168","456.57121707258","0","true"
"169","456.57121707258","0","true"
"170","453.29546183001963","0","true"
"171","453.2954618300193","0","true"
"172","449.77931561234044","0","true"
"173","449.7793156123405","0","true"
"174","447.0768721898881","0","true"
"175","447.0768721898883","0","true"
"176","445.2626587679547","0","true"
"177","445.262658767955","0","true"
"178","442.61437506627544","0","true"
"179","442.6143750662749","0","true"
"180","441.0799473907333","0","true"
"181","441.0799473907335","0","true"
"182","438.6113128498597","0","true"
"183","438.6113128498596","0","true"
"184","437.3736587602485","0","true"
"185","437.37365876024813","0","true"
"186","435.3098323857919","0","true"
"187","435.3098323857918","0","true"
"188","433.2671606017271","0","true"
"189","433.2671606017272","0","true"
"190","431.7833647934506","0","true"
"191","431.78336479344983","0","true"
"192","428.9991508081594","0","true"
"193","428.99915080815936","0","true"
"194","427.4017483837005","0","true"
"195","427.40174838369995","0","true"
"196","425.2062577198688","0","true"
"197","425.2062577198688","0","true"
"198","423.97122580491356","0","true"
"199","423.9712258049133","0","true"
"200","421.95181057340653","0","true"
"201","421.95181057340653","0","true"
"202","420.21536273696734","0","true"
"203","420.2153627369676","0","true"
"204","418.35219993792003","0","true"
"205","418.3521999379203","0","true"
"206","416.96683637792984","0","true"
"207","416.9668363779297","0","true"
"208","416.5427982966226","0","true"
"209","416.54279829662266","0","true"
"210","414.4308826918646","0","true"
"211","414.43088269186524","0","true"
"212","413.1704105466258","0","true"
"213","413.1704105466258","0","true"
"214","411.9546141978569","0","true"
"215","411.9546141978571","0","true"
"216","410.99824239163627","0","true"
"217","410.99824239163615","0","true"
"218","409.88613045153375","0","true"
"219","409.8861304515332","0","true"
"220","408.43782441509006","0","true"
"221","408.4378244150903","0","true"
"222","407.0202733105057","0","true"
"223","407.02027331050584","0","true"
"224","405.54541967752783","0","true"
"225","405.5454196775278","0","true"
"226","404.02031960819244","0","true"
"227","404.02031960819266","0","true"
"228","404.60467881740806","0","true"
"229","404.60467881740755","0","true"
"230","402.89463725897195","0","true"
"231","402.89463725897184","0","true"
"232","403.16558005819644","0","true"
"233","403.1655800581968","0","true"
"234","401.71868094264323","0","true"
"235","401.71868094264295","0","true"
"236","401.24670261399837","0","true"
"237","401.24670261399814","0","true"
"238","399.59926831038814","0","true"
"239","399.5992683103886","0","true"
"240","399.44159719269385","0","true"
"241","399.4415971926936","0","true"
"242","398.5642784853522","0","true"
"243","398.5642784853517","0","true"
"244","398.3282379297574","0","true"
"245","398.32823792975705","0","true"
"246","397.28354354779526","0","true"
"247","397.28354354779515","0","true"
"248","396.14173024686596","0","true"
"249","396.14173024686556","0","true"
"250","395.9288781208219","0","true"
"251","395.9288781208221","0","true"
"252","394.66871518019536","0","true"
"253","394.6687151801955","0","true"
"254","393.96327343505715","0","true"
"255","393.9632734350571","0","true"
"256","393.1078321018682","0","true"
"257","393.1078321018686","0","true"
"258","392.843156438215","0","true"
"259","392.84315643821486","0","true"
"260","391.3777193608813","0","true"
"261","391.3777193608811","0","true"
"262","390.5720376761834","0","true"
"263","390.5720376761834","0","true"
"264","390.3049288561369","0","true"
"265","390.3049288561368","0","true"
"266","389.009539753164","0","true"
"267","389.0095397531637","0","true"
"268","388.7849076080593","0","true"
"269","388.78490760805926","0","true"
"270","387.57449468298023","0","true"
"271","387.5744946829803","0","true"
"272","386.81118065299626","0","true"
"273","386.8111806529965","0","true"
"274","385.76061966398964","0","true"
"275","385.76061966398964","0","true"
"276","386.08149974004823","0","true"
"277","386.0814997400483","0","true"
"278","385.04854553103337","0","true"
"279","385.0485455310335","0","true"
"280","383.30976044637686","0","true"
"281","383.3097604463769","0","true"
"282","382.96701878237593","0","true"
"283","382.9670187823763","0","true"
"284","382.3769558329855","0","true"
"285","382.3769558329859","0","true"
"286","381.59881474308213","0","true"
"287","381.5988147430819","0","true"
"288","381.1474190681053","0","true"
"289","381.1474190681053","0","true"
"290","380.37537338097","0","true"
"291","380.37537338097","0","true"
"292","379.8957570477106","0","true"
"293","379.8957570477106","0","true"
"294","378.4286310086289","0","true"
"295","378.428631008629","0","true"
"296","378.51356097428544","0","true"
"297","378.5135609742856","0","true"
"298","378.9718857719528","0","true"
"299","378.97188577195266","0","true"
"300","378.3539156701979","0","true"
"301","378.3539156701978","0","true"
"302","377.89404628529223","0","true"
"303","377.89404628529206","0","true"
"304","377.6989507043634","0","true"
"305","377.69895070436365","0","true"
"306","377.71983718672203","0","true"
"307","377.719837186722","0","true"
"308","378.18121651970085","0","true"
"309","378.1812165197009","0","true"
"310","378.0869235995055","0","true"
"311","378.08692359950516","0","true"
"312","378.5044501645766","0","true"
"313","378.50445016457655","0","true"
"314","378.17084275333633","0","true"
"315","378.1708427533365","0","true"
"316","377.72459046021163","0","true"
"317","377.7245904602113","0","true"
"318","377.85411569031083","0","true"
"319","377.8541156903108","0","true"
"320","377.19798312751175","0","true"
"321","377.19798312751163","0","true"
"322","377.4627154354849","0","true"
"323","377.46271543548517","0","true"
"324","376.75811494483025","0","true"
"325","376.7581149448304","0","true"
"326","375.9640537753326","0","true"
"327","375.9640537753324","0","true"
"328","375.5621489695131","0","true"
"329","375.56214896951343","0","true"
"330","375.17050054917047","0","true"
"331","375.1705005491705","0","true"
"332","375.3905714984486","0","true"
"333","375.39057149844837","0","true"
"334","375.20100154363263","0","true"
"335","375.2010015436319","0","true"
"336","375.1931816395058","0","true"
"337","375.1931816395059","0","true"
"338","374.94218129987087","0","true"
"339","374.9421812998709","0","true"
"340","374.172040816225","0","true"
"341","374.1720408162251","0","true"
"342","374.02707216729874","0","true"
"343","374.0270721672986","0","true"
"344","374.3273750054048","0","true"
"345","374.3273750054045","0","true"
"346","374.340146812507","0","true"
"347","374.34014681250704","0","true"
"348","374.13453654483374","0","true"
"349","374.13453654483385","0","true"
"350","373.4014975520502","0","true"
"351","373.40149755205016","0","true"
"352","374.03444117019023","0","true"
"353","374.03444117018995","0","true"
"354","374.560869005349","0","true"
"355","374.56086900534893","0","true"
"356","374.5375287331868","0","true"
"357","374.53752873318655","0","true"
"358","373.8066247248538","0","true"
"359","373.8066247248536","0","true"
"360","373.4795594024347","0","true"
"361","373.4795594024347","0","true"
"362","372.479178264589","0","true"
"363","372.4791782645889","0","true"
"364","372.75991883270666","0","true"
"365","372.7599188327067","0","true"
"366","372.16422081682526","0","true"
"367","372.16422081682526","0","true"
"368","372.17081512668557","0","true"
"369","372.17081512668557","0","true"
"370","372.23263632350785","0","true"
"371","372.23263632350756","0","true"
"372","372.2703120218058","0","true"
"373","372.270312021806","0","true"
"374","371.66711276203387","0","true"
"375","371.66711276203364","0","true"
"376","371.8089424060174","0","true"
"377","371.80894240601737","0","true"
"378","371.12588225875635","0","true"
"379","371.1258822587564","0","true"
"380","371.0543867371046","0","true"
"381","371.0543867371044","0","true"
"382","371.3640073635219","0","true"
"383","371.36400736352215","0","true"
"384","371.0733816531336","0","true"
"385","371.0733816531338","0","true"
"386","371.4360228608094","0","true"
"387","371.4360228608092","0","true"
"388","371.517132570251","0","true"
"389","371.51713257025085","0","true"
"390","371.5505676356942","0","true"
"391","371.5505676356941","0","true"
"392","371.5286310774681","0","true"
"393","371.52863107746794","0","true"
"394","371.54838542004694","0","true"
"395","371.5483854200467","0","true"
"396","371.41622783320975","0","true"
"397","371.41622783321014","0","true"
"398","371.8585196718803","0","true"
"399","371.8585196718804","0","true"
"400","371.76277947892544","0","true"
"401","371.7627794789256","0","true"
"402","371.60746453365454","0","true"
