"export-plot data (NetLogo 6.1.1)"
"Chapter_5_Butterfly_Movement.nlogo"
"07/15/2022 08:58:07:338 -0500"

"MODEL SETTINGS"
"probability"
"0.1"

"""Corridor Width"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","2190","0","1250","true","""turtles""","false","1"

"pen name","pen down?","mode","interval","color","x"
"""turtles""","true","0","1","0","1999"

"""turtles"""
"x","y","color","pen down?"
"0","411.4834146006083","0","true"
"1","411.48341460060834","0","true"
"2","630.5324961266358","0","true"
"3","630.5324961266357","0","true"
"4","719.5365164705111","0","true"
"5","719.5365164705114","0","true"
"6","806.5499397871753","0","true"
"7","806.5499397871753","0","true"
"8","857.8467797879483","0","true"
"9","857.8467797879483","0","true"
"10","909.6443101749824","0","true"
"11","909.6443101749824","0","true"
"12","934.802470784794","0","true"
"13","934.8024707847941","0","true"
"14","974.6493684286925","0","true"
"15","974.649368428692","0","true"
"16","989.4038990211034","0","true"
"17","989.4038990211035","0","true"
"18","1029.32899629903","0","true"
"19","1029.3289962990298","0","true"
"20","1081.2466138532104","0","true"
"21","1081.2466138532104","0","true"
"22","1095.6294861400613","0","true"
"23","1095.6294861400613","0","true"
"24","1103.7447375534196","0","true"
"25","1103.7447375534202","0","true"
"26","1106.098441797622","0","true"
"27","1106.0984417976222","0","true"
"28","1108.9649480033086","0","true"
"29","1108.9649480033079","0","true"
"30","1115.53896285341","0","true"
"31","1115.53896285341","0","true"
"32","1132.6390845656042","0","true"
"33","1132.6390845656047","0","true"
"34","1143.9005180175893","0","true"
"35","1143.9005180175889","0","true"
"36","1153.102033385162","0","true"
"37","1153.1020333851613","0","true"
"38","1159.1215130572948","0","true"
"39","1159.1215130572953","0","true"
"40","1155.9055855273411","0","true"
"41","1155.9055855273418","0","true"
"42","1172.8026411225026","0","true"
"43","1172.8026411225026","0","true"
"44","1181.8704652123874","0","true"
"45","1181.8704652123868","0","true"
"46","1182.13726060939","0","true"
"47","1182.1372606093898","0","true"
"48","1186.9700304789637","0","true"
"49","1186.9700304789628","0","true"
"50","1194.6770870923742","0","true"
"51","1194.6770870923758","0","true"
"52","1195.1887590117028","0","true"
"53","1195.1887590117021","0","true"
"54","1192.3963113071775","0","true"
"55","1192.3963113071768","0","true"
"56","1193.4312666771561","0","true"
"57","1193.4312666771568","0","true"
"58","1202.1956980850912","0","true"
"59","1202.1956980850916","0","true"
"60","1205.376323071619","0","true"
"61","1205.3763230716193","0","true"
"62","1195.5547752456982","0","true"
"63","1195.5547752456985","0","true"
"64","1192.934573937427","0","true"
"65","1192.934573937426","0","true"
"66","1215.426224519175","0","true"
"67","1215.426224519175","0","true"
"68","1215.6168874295865","0","true"
"69","1215.616887429586","0","true"
"70","1213.3848090241333","0","true"
"71","1213.384809024134","0","true"
"72","1213.9111711454095","0","true"
"73","1213.911171145409","0","true"
"74","1211.2849843363606","0","true"
"75","1211.2849843363597","0","true"
"76","1201.9555198742705","0","true"
"77","1201.9555198742712","0","true"
"78","1202.273576628589","0","true"
"79","1202.2735766285898","0","true"
"80","1198.7966089972879","0","true"
"81","1198.7966089972879","0","true"
"82","1198.6202448529577","0","true"
"83","1198.620244852958","0","true"
"84","1199.3640902756001","0","true"
"85","1199.3640902756003","0","true"
"86","1195.238192070094","0","true"
"87","1195.2381920700939","0","true"
"88","1196.5114758757763","0","true"
"89","1196.5114758757754","0","true"
"90","1192.2273565077192","0","true"
"91","1192.2273565077205","0","true"
"92","1196.9943449684067","0","true"
"93","1196.9943449684054","0","true"
"94","1185.4600065737243","0","true"
"95","1185.4600065737243","0","true"
"96","1182.5820209157653","0","true"
"97","1182.5820209157655","0","true"
"98","1174.7543840242395","0","true"
"99","1174.75438402424","0","true"
"100","1170.190095437559","0","true"
"101","1170.1900954375599","0","true"
"102","1162.5335040508983","0","true"
"103","1162.5335040508996","0","true"
"104","1163.591480128686","0","true"
"105","1163.5914801286854","0","true"
"106","1162.811759683167","0","true"
"107","1162.8117596831657","0","true"
"108","1152.410601254019","0","true"
"109","1152.4106012540187","0","true"
"110","1154.346519392458","0","true"
"111","1154.346519392459","0","true"
"112","1144.7629070305495","0","true"
"113","1144.7629070305488","0","true"
"114","1143.0857365874147","0","true"
"115","1143.0857365874158","0","true"
"116","1140.1398150627347","0","true"
"117","1140.1398150627335","0","true"
"118","1138.447015186859","0","true"
"119","1138.447015186859","0","true"
"120","1136.0157850169799","0","true"
"121","1136.0157850169794","0","true"
"122","1130.8748143462026","0","true"
"123","1130.8748143462033","0","true"
"124","1125.2260753534556","0","true"
"125","1125.2260753534563","0","true"
"126","1120.6052764248716","0","true"
"127","1120.6052764248716","0","true"
"128","1115.2795793021537","0","true"
"129","1115.2795793021553","0","true"
"130","1108.8740453981525","0","true"
"131","1108.8740453981538","0","true"
"132","1110.9156053699871","0","true"
"133","1110.9156053699883","0","true"
"134","1107.048170084887","0","true"
"135","1107.048170084887","0","true"
"136","1103.4499955869335","0","true"
"137","1103.4499955869335","0","true"
"138","1097.8502320280322","0","true"
"139","1097.8502320280322","0","true"
"140","1099.0381384260695","0","true"
"141","1099.0381384260704","0","true"
"142","1095.789392429698","0","true"
"143","1095.7893924296975","0","true"
"144","1091.1337315323456","0","true"
"145","1091.1337315323449","0","true"
"146","1095.1076178936944","0","true"
"147","1095.1076178936944","0","true"
"148","1095.5023575721318","0","true"
"149","1095.5023575721304","0","true"
"150","1086.712666762815","0","true"
"151","1086.7126667628143","0","true"
"152","1086.1107394429166","0","true"
"153","1086.1107394429157","0","true"
"154","1081.935349771691","0","true"
"155","1081.9353497716913","0","true"
"156","1073.2478030378497","0","true"
"157","1073.2478030378504","0","true"
"158","1072.1548848416455","0","true"
"159","1072.1548848416446","0","true"
"160","1073.7469191012842","0","true"
"161","1073.746919101285","0","true"
"162","1069.0004478311494","0","true"
"163","1069.0004478311494","0","true"
"164","1067.5649087065296","0","true"
"165","1067.5649087065299","0","true"
"166","1070.1844214631294","0","true"
"167","1070.1844214631287","0","true"
"168","1065.0976033228776","0","true"
"169","1065.0976033228765","0","true"
"170","1063.8267553471774","0","true"
"171","1063.8267553471774","0","true"
"172","1058.2967908356657","0","true"
"173","1058.296790835666","0","true"
"174","1056.9076227326746","0","true"
"175","1056.9076227326743","0","true"
"176","1055.4889346741345","0","true"
"177","1055.4889346741347","0","true"
"178","1054.1648834716484","0","true"
"179","1054.164883471648","0","true"
"180","1053.3589748855543","0","true"
"181","1053.358974885555","0","true"
"182","1045.6876169090547","0","true"
"183","1045.6876169090538","0","true"
"184","1043.044424769245","0","true"
"185","1043.0444247692442","0","true"
"186","1043.1798338447277","0","true"
"187","1043.1798338447275","0","true"
"188","1041.8576933389502","0","true"
"189","1041.8576933389497","0","true"
"190","1040.5106101758538","0","true"
"191","1040.5106101758545","0","true"
"192","1037.3909317767555","0","true"
"193","1037.3909317767555","0","true"
"194","1034.5836492687843","0","true"
"195","1034.583649268784","0","true"
"196","1028.457847238293","0","true"
"197","1028.4578472382939","0","true"
"198","1027.336618265362","0","true"
"199","1027.3366182653622","0","true"
"200","1026.6841048273607","0","true"
"201","1026.6841048273607","0","true"
"202","1023.3914713854846","0","true"
"203","1023.3914713854837","0","true"
"204","1020.0984337880551","0","true"
"205","1020.0984337880553","0","true"
"206","1013.0820638003656","0","true"
"207","1013.0820638003655","0","true"
"208","1007.9792425326508","0","true"
"209","1007.9792425326506","0","true"
"210","1005.4658078775002","0","true"
"211","1005.4658078775","0","true"
"212","999.317664387067","0","true"
"213","999.3176643870673","0","true"
"214","992.9878781681055","0","true"
"215","992.9878781681064","0","true"
"216","986.1720264235952","0","true"
"217","986.1720264235967","0","true"
"218","981.9299014764426","0","true"
"219","981.9299014764422","0","true"
"220","976.3276323446123","0","true"
"221","976.327632344613","0","true"
